id_review,text
ChZDSUhNMG9nS0VJQ0FnSUNobGVPMVJBEAE,Is the hideout here ruined?
ChdDSUhNMG9nS0VJQ0FnSUNoNVpMRnZBRRAB,"I've heard of Yoons Kitchen so many times and they have so many stores. Finally got to try their food at their Lonsdale location and OMG i am overwhelmed.  They are one of the most authentic Korean restaurants I have come across in Melbourne CBD and you know its good when it's full of Korean people dining.  Love their hearty hot pot, soups and crispy fried chicken. Definitely keen to eat at all their other branches and try more on their menu  We got: ♡ Seafood Pancake ♡ Cold Buckwheat Noodle ♡ Beef Bulgogi & Mushroom Hot Pot ♡ Yuringi Fried Chicken"
ChdDSUhNMG9nS0VJQ0FnSUNoeWYzdzV3RRAB,so classic strongly recommend here
ChdDSUhNMG9nS0VJQ0FnSUNoa1k3ZzJnRRAB,food was delicious - highly rate their yuringi fried chicken!
ChZDSUhNMG9nS0VJQ0FnSUNob1o3eVNnEAE,"I'm so excited to have found this place! Their food is great, service is EXCELLENT and the atmosphere is top notch. We had their tteokboki and kimchi pancakes and it was soooo good. The waiter was really attentive and made us feel welcomed :) 10+++ highly recommend this place."
ChZDSUhNMG9nS0VJQ0FnSUNoMG9xUlFnEAE,"Featured: 🦐 Seafood Pancake 🌽 Corn Cheese 🧀 Cheese Tteokbokki 🥩 Beef Bulgogi Japchae 🍹 Lychee and Yakult 🍹 Ocean Blue  A cute and cosy spot worth checking out. We came here after work and we enjoyed a delicious korean feast here. They serve a variety of Korean dishes, including hotpot, bibimbap and fried chicken. The staff was really polite, attentive and welcoming. They have a happy hour from 5pm to 7pm."
ChdDSUhNMG9nS0VJQ0FnSUNoaE1LcHFBRRAB,"Craving for Korean Feast? 😍😍 Yoon’s Kitchen at CBD is one of the best options!! ——— Such a little gem in Korean Town🇰🇷 Their Spicy Seafood Hotpot was AMAZING👍🏻🥰 I wasn’t that spicy and just right🌶️ All the ingredients inside were so fresh too (usually I’m so picky about seafood) I also got a side of Rice-ball to accompany my hotpot🍚 ——— Got to try their Fried Chicken🍗 I ordered the original one, so in love!!🥰 Love the crunchy coating outside but still so juicy inside!! Yummm💯 Last one I tried the famous Corn dog 😍 So soft, crunchy and cheesy 🤤🤤"
ChZDSUhNMG9nS0VJQ0FnSURoN1lYeE1REAE,Impressive customer service with tasty food prefer to everybody
ChZDSUhNMG9nS0VJQ0FnSUN4cU9qdERnEAE,"RATING ⭐️⭐️⭐️⭐️⭐️ Tasty, and the prices are reasonable for the prep’d food.  GOOD CUSTOMER SEEVICE"
ChdDSUhNMG9nS0VJQ0FnSUN4c09UdjR3RRAB,"Excellent service provided with a warm, welcoming atmosphere. The kebabs, hsps, chips and potato cakes are absolutely delicious. Highly reccomend visiting for a filling meal with excellent flavour."
ChZDSUhNMG9nS0VJQ0FnSUN4c0xpR0J3EAE,"Delicious food and speedy delivery. Meat is cooked perfectly. Chips crispy, the garlic sauce is awesome. Tasty Hummus. Perfect for a late night craving"
ChZDSUhNMG9nS0VJQ0FnSUN4c01ERE93EAE,Yummmyyyy would definitely recommend . Biggest portions in the City
ChZDSUhNMG9nS0VJQ0FnSUN4MEwzbkl3EAE,"Such a great place,food was warm and tasty and wrapped correctly to keep it Ho!!! Made the trip to Melbourne even better and ordered there every night I stayed, can't wait to come back and have some beautiful food in an amazing city!!! Best HSP EVER!!!"
ChdDSUhNMG9nS0VJQ0FnSUN4ME8zZ2tRRRAB,Best KEBAB ever!!!! Absolutely delicious also the chips. I highly recommend House Of Kebabs. The food was delicious IT WAS FIRE🔥 The service I received was so amazing and I will definitely be back again. I felt welcomed… Great experience!
ChZDSUhNMG9nS0VJQ0FnSURScjlqVVVBEAE,The service are the best people always smiling and the food yummy happy to come back
ChdDSUhNMG9nS0VJQ0FnSURScl9EUHZRRRAB,"I first had a HSP here in December 2021 and had another one today in april 2023 same great quality, highly recommend"
ChZDSUhNMG9nS0VJQ0FnSURScjVDd2N3EAE,Enjoyed the food and the service. Prices were reasonable for the portion size
ChdDSUhNMG9nS0VJQ0FnSURSel91bWl3RRAB,Too much Good staff and resturant
ChdDSUhNMG9nS0VJQ0FnSURSLTRTeWlnRRAB,"The best halal snack pack in the world, honestly."
ChZDSUhNMG9nS0VJQ0FnSURSLV9ERVpBEAE,"I love it here. Their kebabs and HSPs are great, the employees are very friendly and always energetic. The prices are very affordable and they always give you free things with the food you buy. Love you guys!"
ChZDSUhNMG9nS0VJQ0FnSURSLS1EVElBEAE,Hands down the best HSP in Melbourne. Been ordered well over 100 times from these guys over the past 4+ years and I have not been disappointed once! I tried a couple of other places that were closer to me but was disappointed to the point where I will literally never order from anywhere else again. There kebabs are incredible as well!!
ChdDSUhNMG9nS0VJQ0FnSURSdV8tUDVnRRAB,Best kebab and HSP ever in Melbourne! Moreover the crew are not only professional but also well behaved.
ChdDSUhNMG9nS0VJQ0FnSURSdS1fd3JBRRAB,"The best kebabs in the city, 10/10 I've gotten kebabs and snack packs from here so many times and everytime the food is delicious and the people who work here are so nice"
ChdDSUhNMG9nS0VJQ0FnSURSdTl1N2dnRRAB,Delicious food Enjoyed alot Quality Time spent with family
ChdDSUhNMG9nS0VJQ0FnSURSaV9HUXJ3RRAB,"Normally I wouldn’t get on a Google review like this but I had to get on to express that this is hands down the worst ever experience I have ever had at a kebab joint. Chips were undercooked and cold, the meat was stale and hard and the cheese wasn’t even melted. Slack as, I feel as if I have been scammed out of my hard earned money"
ChZDSUhNMG9nS0VJQ0FnSURSOC0tQU9BEAE,"The food is delicious and always hot, the staff is friendly and attentive to customers. super recommended"
ChZDSUhNMG9nS0VJQ0FnSURSNDdDT2NnEAE,"I love it here. Their kebabs and HSPs are great, the employees are very friendly and always energetic. The prices are very affordable and they always give you free things with the food you buy. Love you guys!"
ChZDSUhNMG9nS0VJQ0FnSURSN2RYNVVnEAE,Great experience overall. Awesome atmosphere with great food and quality service. Staffs were very friendly and my orders came out quick. This was like a last minute stop as this restaurant was not in my plan to try out. Good thing I stopped by to try it out and I was not disappointed. Chicken kebab was on point and the pepperoni pizza taste fresh. High recommended!
ChZDSUhNMG9nS0VJQ0FnSURSN2VuNGFnEAE,"The kebabs here are amazing! Clean, and not messy like some can be. Great experience ☺️ Food absolutely delicious. HSP Good quality and quantity! Friendly staff! Quick service with smiling faces. Will come back again when I visit Australia."
ChZDSUhNMG9nS0VJQ0FnSURSamFhR2J3EAE,Best HSP in town Undoubtedly! I have ordered several times via Uber eats…they are the best
ChZDSUhNMG9nS0VJQ0FnSURSallpaldREAE,"Really good kebabs perfect for a late night feed. Veggies are fresh, meat is really tasty and the customer service is amazing! The staff are lovely people so I'll always come back here when I want a kebab"
ChdDSUhNMG9nS0VJQ0FnSURSOWN2VThRRRAB,This place has left the best impression. Food so delicious and staff are helpful especially the ladies are lovely and cheerful :) great service
ChdDSUhNMG9nS0VJQ0FnSURSOWVLYXZBRRAB,Such a wonderful experience!!! From the moment we arrive the staff were lovely. Food delicious 😋 Definitely I will come back again! …
ChdDSUhNMG9nS0VJQ0FnSURSOWZqajhBRRAB,"1)Without a doubt the best HSP in the city. Ended up going two nights in a row. Serving sizes are reasonable and generous. The large is a large (2x burger box), none of this round container of sadness BS, they’ll even wrap it in foil for you, a surprising benefit as the cheese properly melts by the time you get it home. Meat to chips ratio is exactly what you want. The chips are correctly salted and crispy and the meat is similar to what you get at other places but they actually cook it properly and it comes out juicy and tender. Oh, and they don’t charge extra for cheese, because that would be sociopathic. The star is absolutely the garlic sauce though. It’s obvious they make it themselves and it’s a damn good recipe, light, refreshing and tangy, cuts through the heft perfectly. If I were to sum it up, it’s all the ingredients you know and love, but it’s prepared and arranged perfectly which makes it the best. If it were up to me, his would be the HSP specimen I would choose to put in the royal archives"
ChZDSUhNMG9nS0VJQ0FnSURSOWJqb1R3EAE,"So delicious! All the staff are great people, good place for dinner"
ChdDSUhNMG9nS0VJQ0FnSURoX2RxVm5RRRAB,Very tasty food and fresh burgers. The signature sauce they use makes burgers great in taste.
ChZDSUhNMG9nS0VJQ0FnSUN4NEk2a053EAE,Great service. Food was amazing.
ChZDSUhNMG9nS0VJQ0FnSUNSZzZ1cVRnEAE,"This is easily in the top three Japanese food experiences I have had outside Japan and the best in Melbourne by far. I was on a tight schedule - a train to catch - but the Miso soup and sushi roll I was absolutely delicious. I will definitely return for a longer sitting.  They were full on a Sunday night, unsurprising given the excellent food and friendly service, so a booking would be prudent. They happily seated me in an otherwise reserved table when I explained needed to be out quickly."
ChdDSUhNMG9nS0VJQ0FnSUNSeloyRm9BRRAB,"The food is average, but charge over price anf portion quite small"
ChdDSUhNMG9nS0VJQ0FnSUNSeVlqTTNnRRAB,"A little gem. Surprisingly good and simple Japanese food that wasn't too westernized. Sesame Spinach was super yum, Gyoza were really good. Had several of entree's shared and it was more than enough. Pleasant staff. Went back a few nights later and will keep it on my list of where to eat in Melbourne."
ChZDSUhNMG9nS0VJQ0FnSUNSdnVudEVBEAE,"Honestly pretty much the best Japanese food I have ever had. The staff are lovely, the atmosphere is calming, the food is absolutely delicious. I can't think of a single point of improvement."
ChZDSUhNMG9nS0VJQ0FnSURoN1p6b0xREAE,Sushi tastes great although the price is a bit on the higher side. Staff are friendly and helpful. Restsurant set up quite cosy.
ChdDSUhNMG9nS0VJQ0FnSUNoMDV2ZGhnRRAB,"Had the banquet for 2. Cannot recommend it highly enough. The presentation, plating and quality of food was exceptional. Washed down with a saporro beer and warm sake. Booked for 7 and it was half an hour before we were served but the quality of food was worth the wait. It's a small venue so it may pay to make a booking."
ChdDSUhNMG9nS0VJQ0FnSUNoazdtZnhBRRAB,We were so delighted by their amazing food! Everything we had was so fresh and delicious. My personal favourite would be the wagyu and foie gras rice!!! Each grain of rice carried the aroma of wagyu beef and foie gras fat perfectly well. Price was reasonable and staffs were friendly. I’d love to visit again. It’s a nice place to go with friends or family.
ChdDSUhNMG9nS0VJQ0FnSUNobHFHcjlBRRAB,"The eel rice is classic, and the foie gras has a unique and tasty flavor. Great service!!!"
ChZDSUhNMG9nS0VJQ0FnSUNoNUtYWUx3EAE,"Taketori has been around for quite a while I reckon, I came across this place multiple times on social media and finally decided to try it yesterday night.  First of all, booking system is very weird. There is a Quandoo built in on their website, only which doesn’t seem to work at all. So I rang the restaurant multiple times and nobody answered the phone. Then moments later, a random phone number called back, with no introduction at all, the lady on the phone asked me in Chinese whether I’m trying to make a reservation. Confused with how they figured out that I am indeed a chinese speaking person and confirming whether she is calling from Taketori, I successfully secured myself a table.  Now I will focus on my experience at Taketori. Unagi three ways is highly recommended. The unagi was so soft and goes extremely well with the tea broth (chazuke). The sukiyaki was pretty solid, a lot of ingredients and some decent quality beef slices for only $60.  The lobster maki took almost forever to come out, it was served by the end of our meal. Which I was quite surprised as maki roll is something quite quick and easy to make. The lobster maki did not tasted good and is definitely not worth $30. There was a generous chunk of lobster within the roll indeed, however, it tasted very salty, I assume that it has been bathed in salt water earlier to preserve it’s freshness. Otherwise, they are using some sort of canned/prepackaged lobster meat. Not to mention that it had a tough and old texture.  For desserts, we ordered a matcha crepe cake but was served a yuzu crepe cake + a scoop of matcha icecream instead. We were only looking at the photos on the menu when ordering the cake, and an image of a matcha crepe cake was clearly printed on the menu. So we thought that’s what we would get. We double checked with the waitress and she first answered that they sold out on matcha crepe cake today. Given the circumstances, we tried the eat the yuzu crepe cake, and it was not nice at all. The yuzu cream was quite sour, which I think the sourness dominated the yuzu aroma completely. Tasted a bit like cream that have turned bad if you ask me. We approached the waitress again to see whether if we can get something else instead (at this point we still thought it was their mistake for not telling us matcha crepe cake is not available today). Then the waitress started telling us that the menu did say yuzu cake with matcha icecream, and showed us the menu to proof it. She was right, it’s just that the image and text on the menu didn’t match up. We took it as our mistake for not reading the menu details carefully though. But when we got our bill, it prints matcha crepe cake, so this leaves me with many questions in my head.  Service was attentive, but the waitress who served us looked angry the entire night. I just read another review posted a month ago mentioning the same issue. Not sure what makes her so angry."
ChZDSUhNMG9nS0VJQ0FnSUNoeE5IdmFBEAE,"This restaurant should be listed to one of the best Japanese restaurants in Melbourne 😋So many special dishes you would never wanna miss. For me, top one first choice must be Wagyu Foie Gras Don, matched with Black truffle sauce. Also the miso black cod claypot is a must-try since it is not too salty or overpowering and it does not have uncomplimentary spices but still unbelievably tasty🌟"
ChdDSUhNMG9nS0VJQ0FnSURCNjRmd3dBRRAB,Beautiful good & delightful staff. Can’t recommend enough.
ChdDSUhNMG9nS0VJQ0FnSURCeGVhSm1nRRAB,"I have been going to this place to eat, except that the serving speed will be a little slow when there are many people, the price, taste and environment are all good"
ChZDSUhNMG9nS0VJQ0FnSURCNXJ5bVp3EAE,"Delicious unagi rice, there are 2 pieces of unagi, reasonable price. Lunch set is recommended."
ChZDSUhNMG9nS0VJQ0FnSURCb3Y3MEtBEAE,Really nice food and service! The only issue is there are too much options of food 😁 …
ChdDSUhNMG9nS0VJQ0FnSURCeU1UU213RRAB,"Great food and atmosphere, very nice people and were very attentive. New local favourite."
ChZDSUhNMG9nS0VJQ0FnSUMyak51S1JREAE,"Warm customer service, wide range of nice food"
ChZDSUhNMG9nS0VJQ0FnSUNCMGFTTVF3EAE,"I ordered the sashimi selections, agedashi tofu, egglant, rice eel, takoyaki, okonomiyaki, All was amazing. The foods were fresh, seasoning was just perfect and all perfectly cooked. The staffs are all friendly and accommodating. Quick serve Highly recommended."
ChZDSUhNMG9nS0VJQ0FnSUNCOXJmX0JBEAE,The food is delicious and displayed nicely and the taste is truly Japanese.
ChdDSUhNMG9nS0VJQ0FnSUQtbjRXVWxnRRAB,Nice food but terrible service. The waitress looks angry at all the time even when you pay the bill.
ChdDSUhNMG9nS0VJQ0FnSUQtbGItTnJ3RRAB,"Fake sake, fake Wagyu, old oysters"
ChZDSUhNMG9nS0VJQ0FnSUQteHFMZmZREAE,"This was an amazing place for dinner, seem like the hotpot are the most popular item here. But that night was a little bit too warm for us, we had some ramen, Sushi, and sashimi instead. Serving was pretty quick, Char Siu was a little bit too crumbly, but all good. Karaege chicken are tasty, sashimi was fresh. the host was sweet and nice too 😀"
ChZDSUhNMG9nS0VJQ0FnSUQtMUlLdWJnEAE,"This is the 1st time we ate here. We really enjoy the great service and delicious dishes. We love everything, hotpot, wagyu rice, sushi, grilled seafood/fish and etc. This Japanese restaurant is very different from the others and we love all the taste here."
ChdDSUhNMG9nS0VJQ0FnSUQtc0pybnJRRRAB,Absolutely shittt costumer service. I just went there and asked the lady at front o use the restroom. She denied!!. Is it supposed to be like that like I am not Japanese. Should I be treated like this?. Worst experience ever!!!
ChZDSUhNMG9nS0VJQ0FnSUMtaThha09nEAE,The $69 7 course banquet menu was well worth the price. Each dish was fresh and delicious and we left the restaurant feeling very satisfied. Great option for a date or catch up with a friend as it's only a 2 pax minimum to order! Will definitely visit again.
ChdDSUhNMG9nS0VJQ0FnSUMtbG95QzBBRRAB,My favourite restaurant- so fresh. Must try the scallops!
ChZDSUhNMG9nS0VJQ0FnSURlaDhhV0JnEAE,Really nice food
ChZDSUhNMG9nS0VJQ0FnSURSMjVmYWRnEAE,I haven't had anything that I haven't tasted here so far. The broth is especially tasty and it's good that it's open late.
ChdDSUhNMG9nS0VJQ0FnSURSMlpyYzV3RRAB,Great place to enjoy korean and chinese cuisines
ChZDSUhNMG9nS0VJQ0FnSURSaHNmWkdREAE,"First time here and as other reviews, everything was perfect. The food was amazing, service was very quick (despite them being busy) and staff were friendly. The boneless chicken was amazing and so were the unique flavours of the hot pot. Will definitely be returning."
ChdDSUhNMG9nS0VJQ0FnSURSak1Ec3BnRRAB,The snacks came out well and the bossam was really delicious. It has a nice atmosphere and is the perfect bar for a drink on the weekend.
ChZDSUhNMG9nS0VJQ0FnSURSc1B6NFBnEAE,"Featured: 🌽 Corn cheese 🧀 Scallop Gratin 🍄 Marinated Stir Fried Beef with Vegetables + rice cakes + potato noodles 🍲 Seafood Soft Tofu Hotpot 🥘 Marinated Beef Hotpot 🍚 Rice Balls  This new korean pub is a great spot to hang out with friends. They have many Korean dishes and beverages to choose from the menu. Our highlights were the scallop gratin and the marinated stir fried beef with vegetables. Adding the rice cakes and potato noodles was perfect 🤤  There is an indoor and outdoor seating area, as well as private booths in the restaurant. Korean music videos played in the background made the ambience lively!"
ChZDSUhNMG9nS0VJQ0FnSUNSbHFTd0R3EAE,The combination of gopdoritang and corn cheese here is really delicious. Be sure to try this combination😃
ChdDSUhNMG9nS0VJQ0FnSUNSeHRYaXpBRRAB,"Amazing new Korean restaurant upstairs with indoor, outdoor, booth seating and more.  Atmosphere - Neon lights and K-pop playing makes this a very moody and atmospheric dinner spot. Opens till late too which is perfect! A lot more space than Jang Gun and Nana so getting seats here will be easier than lining up there.  Value - It came out $199 (drinks, no desserts) for 4 people but everyone was full after.  Service - You will be looked after well as all the staff seem to actually like working there.  Food - Lots of choices on the menu and we were not disappointed by any dishes.  Would definitely visit again and make this my regular Korean visit!"
ChZDSUhNMG9nS0VJQ0FnSUNSMU9YLUF3EAE,love it！Good service and good food!
ChZDSUhNMG9nS0VJQ0FnSUNSeE1QOVNnEAE,"Tried this new restaurant yesterday and everything was perfect. We ordered the beef intestines and octopus hot pot, raw beef and the pork. They have their own trendy and traditional way of presenting the food with all the side dishes. And remember to try their handmade rice wine."
ChdDSUhNMG9nS0VJQ0FnSUNSeFB5TWdnRRAB,Tofu kimchi was $38... ㅠㅠ
ChdDSUhNMG9nS0VJQ0FnSUNSbUtfa2xBRRAB,The atmosphere is great and the staff are especially friendly! The food is varied and open until late!! Recommended!! 👍🏻👍🏻👍🏻
ChdDSUhNMG9nS0VJQ0FnSUNSNkxESHdnRRAB,One of the most delicious new bars! Especially the old whole chicken jmt💙
ChdDSUhNMG9nS0VJQ0FnSUNSc0txNGp3RRAB,Amazing food and service. Top notch new restaurant  in Melbourne. Hands down best fried chicken i’ve had in Melbourne so far. I will definitely be back!
ChdDSUhNMG9nS0VJQ0FnSUNSd011djVRRRAB,"You gonna love this place, the service is great and stuffs are amazing. Always have the freshest and the most delicious food !!! The waitress here are really beautiful btw :/"
ChdDSUhNMG9nS0VJQ0FnSUNSd1AyNG1nRRAB,Nice place I feel impressed with this place cause food is really food taste and all of staff here have service mind and take care customer a lot
ChZDSUhNMG9nS0VJQ0FnSUNSd1AyT1NnEAE,"We ordered boneless chicken and chicken spicy soup, that was so nice! Also the environment also perfect! I recommend you guys to try!💖👍🏻"
ChdDSUhNMG9nS0VJQ0FnSUNSd0t5QjJnRRAB,Mukeunji stew is so delicious🥹
ChZDSUhNMG9nS0VJQ0FnSUNSd0tTN0VBEAE,Very tasty and worth the price!! Very nice environment with friendly staff!! Thank you for the great service!!!!
ChZDSUhNMG9nS0VJQ0FnSUNSZ1BlSVl3EAE,"One of the best Korean foods we ever had. Had dinner here at least 4 days per week 😆 You gotta try it, if you haven't done so 👍🏻"
ChdDSUhNMG9nS0VJQ0FnSUNSZ0xlWjJnRRAB,Good
ChZDSUhNMG9nS0VJQ0FnSURoXzdmUU9nEAE,"Food and atmosphere are not bad, also it is pretty good that  restaurant opens till late night. But, I just disappointed they never apologised even though they gave the wrong bill."
ChZDSUhNMG9nS0VJQ0FnSURodC1lQlFnEAE,"The snacks are so delicious and I think they come out better than in Korea 😊 Everything is delicious, but the fruit makgeolli and highball sold here are really delicious! The staff were all so pretty and kind. I want to be selected as the best bar in Melbourne 👍"
ChZDSUhNMG9nS0VJQ0FnSURodDl2RU1nEAE,The fruit makgeolli and highball are delicious. The snacks are also the best!!!👍👍
ChdDSUhNMG9nS0VJQ0FnSURodDVDd2x3RRAB,The cold pork feet and chicken feet are amazing. The spacious and comfortable atmosphere is also good.  Earlgrave Highball! Thumbs up!
ChZDSUhNMG9nS0VJQ0FnSURoODQ2Z2JnEAE,The quantity is small for the price and the taste is just okay. And the music is so loud I want blood coming out of my throat..
ChdDSUhNMG9nS0VJQ0FnSURocy1YQjF3RRAB,Nice food.
ChZDSUhNMG9nS0VJQ0FnSURocy1hVkZnEAE,Nice new spot on Lonsdale towards Southern Cross. Many options on the menu. Food was good. I'll definitely be back often to try more items. I have a feeling this place will be busy regularly on the weekends.
ChdDSUhNMG9nS0VJQ0FnSURSX2RlTGlBRRAB,perfect place very nice service
ChdDSUhNMG9nS0VJQ0FnSUNScnB2NHNBRRAB,Good quality wagyu and also assorted vegan platter for our vegan friends.
ChZDSUhNMG9nS0VJQ0FnSURoOWVDbUNREAE,Good music. Good service. Good food. Overall 5 stars recommended.
ChdDSUhNMG9nS0VJQ0FnSURoeGN6anVRRRAB,An excellent experience！
ChZDSUhNMG9nS0VJQ0FnSURob2RyTVRBEAE,The clerk brothers and sisters are super handsome and beautiful! The barbecue is also very nice👍
ChZDSUhNMG9nS0VJQ0FnSURoX3RTLVB3EAE,The meat is very fresh and the price is very reasonable. The most important thing is that it is open late!
ChdDSUhNMG9nS0VJQ0FnSURobnRUTl9BRRAB,"Very good dining experience, the barbecue is delicious, it is a good place for supper, drinking, drinking and eating with friends until five o'clock in the morning"
ChZDSUhNMG9nS0VJQ0FnSUR1Mi1xREx3EAE,nice cocktail
ChZDSUhNMG9nS0VJQ0FnSUNCNEl6bFh3EAE,Recommend the tap beer and barbecue set with large quantity
ChZDSUhNMG9nS0VJQ0FnSURoaHN1T0VREAE,Best restaurants ever!! Service so good food so quality
ChZDSUhNMG9nS0VJQ0FnSURoaHFiNlNREAE,Very good meal and good service 👌 …
ChdDSUhNMG9nS0VJQ0FnSURoLXF1VnZBRRAB,"SAO Bar is definitely a great place for late night group bookings. Its loud with party music and fun.They open all the way til the early morning of 5am so if you’re craving bbq, some Korean mains or just alcohol in the middle of the night, This is the place to be. It is on the pricier side but they do serve very marbled beef and they do open all night. You won’t find anything else like this late at night."
ChRDSUhNMG9nS0VJQ0FnSURoNHNORxAB,"Dear lady clerk, The food is very fresh 👍The service is also very good I will come back again!"
ChZDSUhNMG9nS0VJQ0FnSUNoanBUM1dnEAE,Prices: Overpriced Taste: Not tasty and original Service: Not too bad Environment : Noisy and loud  The worst Korean food that I've ever ever ever had in my life. Don't consider go to eat there. The price is insane compare to what you get. The wagyu beef in every meal were tough and rubbery. The taste is not original Korean at all. The table was designed for kid. It's very uncomfortable  SO DISAPPOINTED with everything there!!!!!!!
ChZDSUhNMG9nS0VJQ0FnSUNobHBPZUF3EAE,"BBQ was very tasty, the wagyu was phenomenal. There are plenty of vegetarian options. The staff were super friendly and accommodating. The atmosphere is funky and fun. Highly recommend!"
ChZDSUhNMG9nS0VJQ0FnSUNock9XVU5nEAE,10/10 absolutely fantastic
ChdDSUhNMG9nS0VJQ0FnSURCMTRxcDR3RRAB,weird vibe and cringy dishes displayed
ChZDSUhNMG9nS0VJQ0FnSUNCM2JXNU53EAE,"So bad, over priced, rice came out first 15 minutes before food and went cold. Meat was tough. Any other korean bbq is better and cheaper."
ChZDSUhNMG9nS0VJQ0FnSUNCdlB6TVp3EAE,"won't come again next time Things are really expensive, but the environment is terrible, very noisy and impossible to chat, maybe it's a bar, not a restaurant! The toilet is disgusting. The key is that the food is very expensive. It is about the same price as I eat fine dining, but the food is not satisfactory. There is not even carbon, just electric heating wire barbecue!"
ChZDSUhNMG9nS0VJQ0FnSUQtcnFmWlhREAE,"Delicious food in an elegant setting, an unforgettable dining experience."
ChdDSUhNMG9nS0VJQ0FnSURldnZfZmlnRRAB,"Note ⚠️ I am very disappointed  If you are an international student who has just arrived in Australia like me, if you read Xiaohongshu and believe that this store will be open until three o’clock, please don’t come here if you think it’s a good place Why deliberately do marketing so well? Except for the guests who book the venue and get out of here The rest of the guests are of no value to you, are they? Hands and feet are so slow, one person orders more than 100 yuan of Wagyu It was delivered so late that the guests are already starving to death Anyway, all the waiters invite three Korean brothers and one young lady who are very good-looking and good-looking. Even if the guests are angry, just ask them to comfort them, and no one will blame them.  If this store is in China, it will definitely not be able to survive. The baking tray has been rotten like this, and no one has replaced it. Is it giving me cancer? Damn, I'm going to be pissed off, the action is slow, the baking tray is black, it's not cheap, I have to make it myself  Those who want to eat late at night can cook fusilli at home and don’t use this shop at all❤️  I've been to this store twice  I'm just having a good meal, why can't I even do that?  BTW being a good customer doesn't work here. My next table is not as expensive as me eat this set  Anyway, if you're a rotten person, you'll get what you deserve by coming here. To encourage each other"
ChZDSUhNMG9nS0VJQ0FnSUQtLXNyWVN3EAE,The wagyu set tastes very good👍 The seafood basket is very recommended 👍 The lo mei is also very good👍 All kinds of tap beer are really awesome
ChZDSUhNMG9nS0VJQ0FnSUMtNjdla013EAE,"The environment is good, the people are handsome, especially a younger brother is so handsome"
ChdDSUhNMG9nS0VJQ0FnSUN4bFBmcDhnRRAB,nice delicious 😋
ChZDSUhNMG9nS0VJQ0FnSUNSZzQtYkRBEAE,Great value dumplings!
ChZDSUhNMG9nS0VJQ0FnSUNSaG9uc1pBEAE,amazing value for food!!
ChdDSUhNMG9nS0VJQ0FnSUNSa3NtN3RRRRAB,"Great food, garbage service. A hello or smile would do wonders!"
ChdDSUhNMG9nS0VJQ0FnSUNoNDQyRHN3RRAB,"I usually make sure I don’t judge a restaurant by its ‘cover’, and it especially applies here. Had the chicken and prawn bao, and one of the best xiao long baos I’ve tried. How it looks can be improved though, with boxes outside."
ChdDSUhNMG9nS0VJQ0FnSUNoeVo2RzJ3RRAB,"Best dumplings I’ve ever had. Traditionally delicious, they’re a go-to in Melbourne."
ChZDSUhNMG9nS0VJQ0FnSUNocXNxX1F3EAE,Absolutely delicious and so much food. Highly recommended. Will definitely return!
ChZDSUhNMG9nS0VJQ0FnSURCNUtmbmJnEAE,Always friendly and efficient service with excellent quality food.
ChdDSUhNMG9nS0VJQ0FnSURlOVpmT3R3RRAB,Absolutely disgusting. Ordered combination Fried noodles on ubereats and it was oil and noodles. Absolutely no sauce or flavour whatsoever and is ALL processed meat that looks like it came out of a can. What a horrible disappointment.
ChdDSUhNMG9nS0VJQ0FnSURlckpYNmtnRRAB,"Was really good. We had fried dumplings, chilli cauliflower, and the custard buns were really really good.  Food was served really quickly. We also had 30% off with the eat club."
ChdDSUhNMG9nS0VJQ0FnSURlanVqQzFnRRAB,Not gud
ChdDSUhNMG9nS0VJQ0FnSURlMUk3ZGtRRRAB,Quite possibly the worst food I’ve had in Melbourne. I ordered on uber eats and the spring rolls and dumplings were terribly squishy and just as flavorless as the Shanghai Noodles.
ChdDSUhNMG9nS0VJQ0FnSUNlZ0kydHJnRRAB,"We managed to get a good deal off EatClub and the food was definitely worth it. Would’ve been overpriced at full price. Fried wontons were amazing, chicken and prawn dumplings were alright. (the dough was a bit thick) Fried rice had good flavour but the rice was a bit hard, chicken wing had a decent crunch but tasted a bit old. Salted egg custard bun was really good! Wish it was warmer when it got to our table though."
ChdDSUhNMG9nS0VJQ0FnSUR1NS1HNTFRRRAB,"Average but will still give 4 stars because I had a good deal, the amount and quality was as I expected for the price. Dumplings dough was a little too thick to other ones I got before but I still enjoyed them. Service is polite and quick too, perfect for lunch."
ChZDSUhNMG9nS0VJQ0FnSUR1bEplTVVBEAE,"Loved the brisket soup, dumpling were good, spring rolls excellent."
ChdDSUhNMG9nS0VJQ0FnSUR1LUlyS21nRRAB,Quite possibly the best steamed dumplings I've had! What a great little find. We stumbled across this gem as it was next to our hotel. I highly recommend
