id_review,text
ChZDSUhNMG9nS0VJQ0FnSUNSbTdtT0l3EAE,I will always come back to this place. Everything is delicious.
ChdDSUhNMG9nS0VJQ0FnSUNSeVltODZnRRAB,"We went here with a group of 5. The beef sushi was their best dish but they ran out of it. We tried chicken wings, dumplings and noodles. All were ok. The reason for our 3 star rating was this. We asked for the bill and when we went to pay we realised on the bill the price that was written on the menu and what they attempted to charge us differed. When I showed them there was no apology they just amended the bill to the correct price. They had written higher prices on our bill than the actual price that was written on the menu. Motto of the story always check your bill. We won't go back unfortunately."
ChdDSUhNMG9nS0VJQ0FnSURoeTdmUGtnRRAB,"We came to So Thai because we drove pass and were interested with the restaurant vibe. It wasnt busy, but the staffs made it difficult in choosing the table.. (ex. This & that table is already booked, etc), although we were at the restaurant for 3 hours.. it was still many empty the table. We were put at the front with small table. The food are ok, but can be better. Green curry chicken is full of chicken breast, and the salad size is small. The price is a bit expensive and not worth it. Sorry, I wont be back again."
ChdDSUhNMG9nS0VJQ0FnSURoMWJHSXdRRRAB,Nice decor and environment. Food was above average was quite authentic tasting
ChZDSUhNMG9nS0VJQ0FnSUMtLS1QbFhBEAE,"It’s a nice restaurant located just opposite Queen Victoria market, so it’s convenient to have a nice meal here after. There’s a outside area too, and the inside ambience is very nice.  Food didn’t take long to come up, it’s tasty, but a little salty. Only realised that they have ice cream on our way out. Haha! There’s a Thai milk tea flavour 😁  Will come back again to try their other dishes."
ChZDSUhNMG9nS0VJQ0FnSURodVBhQmFREAE,Happy with Thai taste here and reasonable price.
ChZDSUhNMG9nS0VJQ0FnSUNoajltbEpREAE,"My wife and I stumbled across this beautiful restaurant as we were shopping at QV market. The restaurant is friendly and service is quick and attentive without being in your face. We had the crispy pork belly tapas and the chicken Massaman curry . The pork belly was perfectly cooked with a juicy crunch and melted in my mouth. TheMassaman curry was perfectly seasoned and left me wanting more, We are looking forward to returning."
ChdDSUhNMG9nS0VJQ0FnSUNoal9IRF9BRRAB,"Wow, this little gem is a fantastic find. The setup is so authentic and cool. And the food is mouthwatering good. We ordered a crispy pork belly entree (mind blowingly good) & a chicken massuman curry (they actually used chicken thighs & it makes the dish so much tastier). Will definitely come back for more deliciousness 😋"
ChdDSUhNMG9nS0VJQ0FnSUNocmVpbTB3RRAB,Amazing food and lovely staff! So happy I stumbled across this place
ChZDSUhNMG9nS0VJQ0FnSUNoX3ZiMkN3EAE,Good vibe Reasonable price food Returned a few times never disappointing
ChZDSUhNMG9nS0VJQ0FnSURCMF9PaURnEAE,Very nice place. 5 stars for the food and 4 stars for atmosphere.
ChdDSUhNMG9nS0VJQ0FnSURCclo3UG93RRAB,"We initially went to Queen Vic Market for the summer night market which we had to abandon as the place was just packed, heaving long cues for food. I was particularly horrified with people carrying food on sticks which can mangle some poor hungry soul’s eye out.  Anyway, we tried this place which was across the road from Queen Vic. The place was a lot more safer, friendlier, comfortable and no cueing for food. The staffs were friendly, food was generous and well seasoned, but the menu list could do some spruce up as it was tatty.  Anyway, I saw steady trickle of people from the Queen Vic market cross the tram tracks to So Thai. Staffs were very busy that my Tequila sunrise came towards mid of my meal and I have already drank the complementary bottle of water.  Will go back to this place, price reasonable and serving generous."
ChdDSUhNMG9nS0VJQ0FnSURCLUxDTWpRRRAB,It’s take more than an hour to serve
ChZDSUhNMG9nS0VJQ0FnSUNCaS1fR1l3EAE,"The food itself was excellent, but the service was unacceptably slow: we waited well over an hour for just a couple of dishes. I don't know what was going on, but I could see that we weren't the only group to be frustrated by the delay. To make things worse, the table right next to us (who arrived at the same time as us) somehow received their entrees and mains and almost finished eating their entire meal while we were still waiting for our first and only dishes to arrive."
ChZDSUhNMG9nS0VJQ0FnSUNCb3VDdGZREAE,"Great variety of dishes, many meant for smaller sharing portions...   Great concept, good food, good atmosphere"
ChdDSUhNMG9nS0VJQ0FnSUQtbTZLSjF3RRAB,"Food tastes good But the services were horrible when we went today Slow and difficult to understand And they charged 14dollars for kids fired rice Literally, rice and eggs, nothing else  All fired rice come under one, described with veggie and protein When we ordered, it only comes eggs, and we asked why it does not come with veggie they said because it was for kids? So children are less than a human or what?  And cash only??"
ChZDSUhNMG9nS0VJQ0FnSURpalB2SUdBEAE,"Use to go here all the time. Unfortunately the waitresses need replacing, most of the time they don’t know what they are doing."
ChZDSUhNMG9nS0VJQ0FnSUMtczRXWU93EAE,I have been here three times and the food has been fantastic every time.  Unfortunately this is let down by the absolute lack of service.  Not only does it take 15-20min to get your order in but then the wait for your food can be over an hour.  Even when the restaurant is at 1/4 capacity the service and speed is still shocking.  This is bizarre as the norm for Thai restaurants is great service and fast food.
ChZDSUhNMG9nS0VJQ0FnSUMtdmFia1lBEAE,Thailand feel
ChZDSUhNMG9nS0VJQ0FnSUN1cHAyZUVBEAE,Dishonest.was in victoria market and wanted to claim the offer they said it doesnot work.
ChdDSUhNMG9nS0VJQ0FnSURPcjU2eTNRRRAB,Crispy and super flavourful!! And the vegetables were so fresh! Vegan cheese tasted exactly like regular cheese.
ChZDSUhNMG9nS0VJQ0FnSURPNHQ3d1hREAE,"Bro the food, straight up made me go into a different world man and the mission is great here, best food man holy moly"
ChdDSUhNMG9nS0VJQ0FnSUNPN09Qem9RRRAB,"Delicious, well-priced and chilled. I had the lamb and loved it. Now my fav place for a bite in Vic Markets"
ChdDSUhNMG9nS0VJQ0FnSUNPeUttQ3FRRRAB,"I got food from these guys utterly having no expectations and was mindblown! We got the garlic chicken+cheese, beef+cheese, and zaatar+cheese manakeesh. Probably took around 10-15 min to prepare but that pita bread was soooo soooo fresh and thin!! Even though garlic chicken with the pickle reminded me of a good shawarma, the zaatar was what reminded me of my childhood!! Uttterly delicious and a must visit!"
ChZDSUhNMG9nS0VJQ0FnSUMyX3Rib0xREAE,"The vegan flatbread with a few rogue veggies was $16. I’m so sorry but travel 5-10 mins on a tram north and experience the exact same thing (or actually way better) for $3-$4 at various amazing Lebanese bakeries that I won’t mention here. I love love love the concept and premise of this place, but sorry disappointed in reality."
ChZDSUhNMG9nS0VJQ0FnSUMyOU9tbmNnEAE,"Plenty of vegan options! We had the za'atar manakish with vegan cheese and vegetables, the flavours of which were incredible. Vegan chocolate mousse and baklava was also available besides the savoury food. And they also sold delicious craft kombucha on tap!"
ChdDSUhNMG9nS0VJQ0FnSURXcGNuQXFnRRAB,What a great concept - Australia’s first zero Carbon kitchen. The staff are super friendly and the food was delicious. Definitely recommend to all my friends.
ChdDSUhNMG9nS0VJQ0FnSURXM29LUjFnRRAB,I have previously spent time in the Middle East. atiyah is the only place that takes me back there. They use authentic quality ingredients and the taste and flavour is amazing. Highly Recommend.
ChdDSUhNMG9nS0VJQ0FnSURXanZuSnRRRRAB,The foods are so fresh and the staffs are friendly. Very reccomended👍 …
ChdDSUhNMG9nS0VJQ0FnSURXanJibndnRRAB,The organic lamb with cheese was veery good!
ChZDSUhNMG9nS0VJQ0FnSURXanBLNkhBEAE,"Another nice go-to meals when visiting QVM. It's around the accessories sheds & not in the deli sections, where most of the food stalls located. I respect its environmentally friendly business model."
ChdDSUhNMG9nS0VJQ0FnSURXam9qMzhRRRAB,"What a great facility. Foods great, staff are friendly and quick and easy. Thanks, it filled me up well"
ChdDSUhNMG9nS0VJQ0FnSURXOW9MVWhnRRAB,A zero-carbon kitchen in Vic market 🤩 …
ChdDSUhNMG9nS0VJQ0FnSURXMXZxUy1nRRAB,"I found great the zaatar with goat labneh, also the lamb is delicious"
ChdDSUhNMG9nS0VJQ0FnSURXc3NxdXRRRRAB,"Took a long time and didn't have much substance for $14. Won't be going back. The 3 guys working there didn't seem to be in a rush and it appeared that everyone was getting a bit tired of waiting. Oh well, maybe it will get better with time."
ChdDSUhNMG9nS0VJQ0FnSURtaDYtYTFnRRAB,The food smelled deliocious. I was excited to find rain water sold here. The guy was lovely!
ChZDSUhNMG9nS0VJQ0FnSURtOXMtNUR3EAE,Good Lebanese street food! Za’atar with veg is a winner!! Zero carbon is another reason you should visit!
ChdDSUhNMG9nS0VJQ0FnSUNtdElQbDdRRRAB,It was nice but no lamb in the lamb one
ChdDSUhNMG9nS0VJQ0FnSURHc2JULTVRRRAB,Delicious food and friendly staff!
ChZDSUhNMG9nS0VJQ0FnSURhcnBLY0pnEAE,"A great place to go and have a delicious and flavourful meal. Add juice, a side dish and a dessert and it has it all. A very green place to eat also. It tick all the boxes and customer service is rock solid. We love to go there! Thanks Atiyah team!"
ChZDSUhNMG9nS0VJQ0FnSURxNG9taEpnEAE,Amazing place. They cook the bread fresh in front of you. I had the Zatar wrap with vegetables and cheese. The Zatar had mouthwatering flavours and the vegetables were deliciously crunchy.  It's a pity they're not getting customers because the place has become very difficult to access due to the federation square roadworks.  I'll be going back to try out their dips next time!
ChZDSUhNMG9nS0VJQ0FnSUN4M0pyZ2RBEAE,Tasty food!
ChZDSUhNMG9nS0VJQ0FnSUN4LVBueU53EAE,"Waiting too long for food. Biscoff latte is good,and the sweet martabak is tasty but too much for one person."
ChdDSUhNMG9nS0VJQ0FnSUN4eVBYVW1nRRAB,"Honestly, there’s a new famous fresh martabak shops that just opened, right? I must say that Yoi’s martabak is so much better, at least for now. Some of the foods from their menu is so so, their porridge needs more toppings (eg: soy sauce quail egg) but their martabak is still the best martabak in Melb cbd ⭐️⭐️⭐️⭐️⭐️ A bit pricey tho, even by Melb standards."
ChdDSUhNMG9nS0VJQ0FnSUN4c0ptdzlRRRAB,Love the food
ChZDSUhNMG9nS0VJQ0FnSURSazVmRVhREAE,"Service and atmosphere are good. Food is average. The squid ink pasta with egg yolk calamari is a bit greasy, but the egg yolk taste is not strong. The egg yolk chips is yum."
ChdDSUhNMG9nS0VJQ0FnSURSLWVybTRRRRAB,"The rendang and iga bakar are always good, but we come here for the pandan martabak. Best dessert ever."
ChdDSUhNMG9nS0VJQ0FnSURScWN1dHl3RRAB,"I had the WORST FOOD POISONING ever after eating Yoi's Chicken Geprek Mentai for dinner. The chills, nausea and body aches made me missed out on 2 days of work.  Can't help but to wonder how disgusting was the chicken? We probably wouldn't know as it is all covered with flour and sauces. Definitely will not return."
ChZDSUhNMG9nS0VJQ0FnSURSeHIzOWZBEAE,"The food is ok, the chicken I had was a bit dry so need to pair with the veggies on the dish. The martabak was a superb dessert, had the nuttela and cheese combo. The atmosphere is pretty chill, you can see people enjoying their time so it kinda affected my thoughts on the place. The service is ok, they just make sure you're ok with the food and if you have any needs."
ChZDSUhNMG9nS0VJQ0FnSURSMnFPOWZREAE,"Most of the stars are for excellent service by Meli. She was very kind and has excellent customer service skills. The food is amazing, and the chilli crab noodles are always delicious. Their Pandan Murtabak with Nutella and Cheese are to die for."
ChZDSUhNMG9nS0VJQ0FnSURSdlBibVJBEAE,"Never disappoints every single time we come here, from the quality of the dishes, to the amazing customer service! Always leave very happy :)"
ChdDSUhNMG9nS0VJQ0FnSURSOU0yeXJnRRAB,The food is yummy and satisfy my indonesian palate hehe
ChZDSUhNMG9nS0VJQ0FnSURSOFB5U0RnEAE,"We’ve been here so many times now and just can’t get enough! There are constantly new dishes to try + the serving robot is sooo cute.  Our favourite dish was (and will always be) the Pandan Martabak with crushed peanuts & oreo. We would describe this dessert as a sweet crumpet with a rich buttery flavour and fluffy texture. There are a variety of fillings available and right now there is the Valentines Day Special – a Red Velvent Martabak with strawberries, Nutella and cheese.  Featured: Kwetiau kuah siram – delicious flat noodle topped with thick egg gravy sauce  Sate Padang – beef satay with spicy sauce  Nasi Jinggo – chicken rice dish served wrapped in a banana leaf (beware extra hot sambal 🥵)  Es Cendol – jelly drink in coconut milk  Kopi Gula Aren – coffee drink"
ChZDSUhNMG9nS0VJQ0FnSUNtejY3X0tREAE,"The Best Martabak in Melbourne,No one compares"
ChZDSUhNMG9nS0VJQ0FnSUNSbGEtZ0pnEAE,"good service, yummy dishes."
ChZDSUhNMG9nS0VJQ0FnSUNSLWVqWVdnEAE,"We were invited to Yoi and my first experience of an Indonesian restaurant has set the benchmark very high. I didn’t know what to expect but we were blown away. Whilst a casual style eat this family run restaurant had exemplary service and absolutely delicious food.  We were obsessed with the salted egg fries and thoroughly enjoyed the beef rendang, kewtiaw goreng and nasi goreng all of which were extremely flavourful and very generous serves. Exemplary value given the reasonable pricing. Incredibly full we had to try the martabak which is their famous sweet pancake you can stuff with the flavours of your choosing. We went via recommendation of the most popular which is cheese and Nutella. Whilst it sounds like an odd combination it’s delicious and a must try. Thoroughly recommend  Original review We were gifted a Yoi delivery which was cool as they are one of few city restaurants that seem to offer suburban delivery options. We got to try their new martabak pizza which is an ingenious concept as each slice is a different yummy flavour. I loved the Nutella and m&ms ones best.  We were actually so full from the delicious mains that the dessert was the next days breakfast (and what a fun way to start the day!) and speaking of the mains the teriyaki chicken and beef rendang were super flavoursome and incredibly filling. They certainly impress"
ChdDSUhNMG9nS0VJQ0FnSUNSZ2REY19RRRAB,"Bakmie Goreng Ayam, THIS IS SO TASTY LOVED IT THANK YOU AMAZING SERVICE AS WELL!!"
ChZDSUhNMG9nS0VJQ0FnSUNScXRXeGNBEAE,"Daniyeru's Detailed Review:  Customer Service 5/5 *Very attentive, friendly and professional service from all staff, which is hard to find in establishments. So well done on this part! Water was also very attended to as j as very thirsty this day! (hangover). If you're lucky, you will get a robot to bring out the dish to you! (I was not lucky, got humans. Darn..)  Food 4.5/5 *The croquettes were definitely a 5/5! You must absolutely try these home made savoury croquettes. Simply heaven in a crowuette! *Rendang with Rice was nice! It felt like it was missing something, perhaps extra condiments, egg, chilli on side but it lacked this extra element to it which kept it at a 4/5. Product quality wise though, it was on point. Soft tender beef pieces, but should need a rework on the recipe to achieve that missing punch needed! * *  Value 5/5 *Each main dish was approximately $16. For the friendly service you get, the great tasting menu items, the robot and clean venue, its completely worth it!  Atmosphere 5/5 *Modern, very clean establishment. No faults.  Overall *I would definitely come back as it is an open, very friendly vibed restaurant with cool concepts in place. I will definitely return for the croquettes and try more of their menu!"
ChdDSUhNMG9nS0VJQ0FnSUNSN01tNTRBRRAB,Delicious food and amazing staff
ChdDSUhNMG9nS0VJQ0FnSURoeDhhSGp3RRAB,"First taste of Indonesian fusion food. I'm thinking my Nasi Bungkus was more traditional, served wrapped in banana leaf with steaming rice, squid rings, red and green chilli, slow cooked beef rendang and silver beet. Really fragrant and a great mix of flavours. It was spicy and built up to be fairly spicy by the end but so good. Squid rings were tender and good bite size pieces. The beef was lovely. And the sauces that seeped into the rice brought the dish together. Well balanced.  The beef satay skewers were yummy. The only dish that was a let down was the fried chicken on rice. It was a good sized piece but was very rich with the mayo, a struggle to finish.  Staff were excellent and very attentive. It was cool when the robot rolled into the table to serve food.  Overall, a great experience."
ChdDSUhNMG9nS0VJQ0FnSURoaDV2a21RRRAB,Good but there was no fries available which was very disappointing. Service 4 stars the girls are great fast but the gentleman at the cashier needs more customer service training I think constantly on the phone and very serious not smiling face makes you feel uncomfortable.whike dinning. Food 4 stars Clean 4 stars But over all good but I won't be going back in a hurry. Thank you . Just some constructive feed back nothing else.
ChZDSUhNMG9nS0VJQ0FnSURod19uV0hnEAE,Nice little restaurant in Melbourne city near Queen Victoria Market. Food was great and staff were very friendly. We had a great meal and kids were happy so we will be back.
ChZDSUhNMG9nS0VJQ0FnSURSb0xHUURBEAE,Small restaurant with limited seating indoors. They have a larger outdoor dining area which would be great when the weather is nice.  The food is not authentic korean but still has great flavour. The staff there were very kind and accommodating.
ChZDSUhNMG9nS0VJQ0FnSUNSNV9EaUp3EAE,Pelicana  Visited @pelicana_au 📍Melbourne CBD - Korea’s oldest fried chicken brand and we loved every bit here.  They are really serious about serving best fried chicken hence provide with gloves for diners to enjoy it authentically.  We tried so many varieties: • whole fried chicken in 2 flavors : $42 • Kimchi fried rice : $19 • kimchi pancake : $20 • The real burger : $22 • Cheese buldak(noodles) : $19 • Kimchi wrap : $17  Everything was lip smacking good a d truly value for money.  Do visit them soon as you can also avail PROMO: BUY $100 GET $100 cash coupon
ChZDSUhNMG9nS0VJQ0FnSUNSeWJLbUtnEAE,"Easy to find location, right next to queen victoria market! The portions here were also perfect and the food was delicious!!"
ChZDSUhNMG9nS0VJQ0FnSUNSdnNiX2VREAE,The food is exceptional with all tasty sense. The thing I like is good service staff. Delicious fried chicken. Enjoyed the boneless Korean frried chicken.
ChZDSUhNMG9nS0VJQ0FnSUNSa2V5LVVBEAE,Very good korean fried chicken!
ChdDSUhNMG9nS0VJQ0FnSUNSa2F5Y2dBRRAB,"The experience and environment are good, and the food is delicious!"
ChZDSUhNMG9nS0VJQ0FnSUNSaHM2cVVBEAE,Nice staff!! delicious food !! Recommended
ChdDSUhNMG9nS0VJQ0FnSUNSLXMzUHBBRRAB,Best chicken ever! Love the presentation with dry ice
ChZDSUhNMG9nS0VJQ0FnSUNSdXNmcEx3EAE,nice fried chicken! highly recommended
ChdDSUhNMG9nS0VJQ0FnSUNSdXZELXBnRRAB,"The chicken was the best I have ever had, love the presentation with dry ice"
ChdDSUhNMG9nS0VJQ0FnSUNSdXBEQ3pRRRAB,Highly recommend white cheese boneless fried chicken.
ChdDSUhNMG9nS0VJQ0FnSUNSNnRIUHB3RRAB,Nice fried chicken. The value is great and the location is very convenient. Would highly recommend.
ChdDSUhNMG9nS0VJQ0FnSUNSNnBHUGt3RRAB,Really enjoyed this place x
ChdDSUhNMG9nS0VJQ0FnSUNSNnBERm93RRAB,The food is exceptional with all tasty sense. The thing I like is good service staff (Ms. Pam). She recommended and took care us really well. Will definitely come have dinner again.
ChdDSUhNMG9nS0VJQ0FnSUNSZ3FDV25nRRAB,Really tasty!
ChZDSUhNMG9nS0VJQ0FnSUNSaEtmVk9BEAE,"Went to check out their newly released - Cheese truffle chicken ($28) & Waffle tower ($26). Overall, their food is more towards the sweet side. High recommend to try their sweet chilli and their fried chicken is no doubt amazing! 👌🏻"
ChZDSUhNMG9nS0VJQ0FnSURoaDd2cUNREAE,"Pelicana Chicken 🍗 - Grazing platter $88 🥳 boneless chicken, mixed wings and drums, korean style dumplings, onion rings, rice cakes, small side of kimchi, dipping flaming corn cheese and large chips - Kimchi Fried Rice $21🍛 - Seafood Japche $26🦑 - Tteokbokki $21🌶️ - Beer $8🍺  Lovely Korean feast at @pelicana_au . The corn cheese was the perfect dipping! Everything tasted amazing with the corn cheese 🤤 My other favourite was the kimchi fried rice. It was packed with flavours and of course I added corn cheese to it 🤤  #invite"
ChdDSUhNMG9nS0VJQ0FnSURoNjQ3Vjd3RRAB,"The food is bad, and they do not look like the pictures. The staff is so rude and made me the wrong order."
ChZDSUhNMG9nS0VJQ0FnSURocTlLN1NBEAE,Good food! Perfect hang out place with friends!
ChZDSUhNMG9nS0VJQ0FnSURocTlMcEVBEAE,Good food!
ChZDSUhNMG9nS0VJQ0FnSURoX2U3bVdREAE,Super tasty and crispy chicken. It doesn’t feel very heavy or greasy like most fried chicken places. Loaded fries are amazing 🥰 …
ChdDSUhNMG9nS0VJQ0FnSURoN1luQ3NBRRAB,"Chicken is delicious and good value for money, but wait time is obnoxiously long. I waited almost an hour for takeaway chicken with 2 others in the store.  I was left quite disappointed. I’m unsure as to whether I wasn’t prioritised because my order was a takeaway one, or is this usually the case? Honestly not the first time this has happened."
ChdDSUhNMG9nS0VJQ0FnSURoa2RQcTFRRRAB,The new mustard taste is really amazing! Super delicious! I ordered a large portion with four friends and it was completely enough to eat! Especially the fried mixed vegetables are super delicious!
ChdDSUhNMG9nS0VJQ0FnSURoeXJpN2x3RRAB,Food was delicious. Very crispy and filling. We had the pelicana sauce on the side which added nice flavour to the chicken. Service was friendly.
ChZDSUhNMG9nS0VJQ0FnSURoeXVDVVNREAE,The food was DELICIOUS!! will be back again for sure☺️☺️
ChdDSUhNMG9nS0VJQ0FnSURock5xU3VRRRAB,"Solid food, enjoyed the boneless Korean frried chicken, seafood pancake (crispy!) and tofu soup (full of flavour). Oh how could I forget the chicken wings with wasabi powder 🤤"
ChZDSUhNMG9nS0VJQ0FnSURoakpUcE9BEAE,"We love their fried chicken! Tried the Whole Chicken on Cloud on their hidden menu and it was amazing. Seafood Pancake is a must try, very crispy outside and juicy inside. Highly recommended."
ChdDSUhNMG9nS0VJQ0FnSURoak1UUW5nRRAB,"Very good, must try the hidden menu fried chicken!"
ChdDSUhNMG9nS0VJQ0FnSURocU92U3R3RRAB,EXTREMELY DISAPPOINTED! Ordered delivery and look what I have found halfway through eating the chickens! It's disgusting! I would leave 0 stars if I could. Horrible!
ChdDSUhNMG9nS0VJQ0FnSURoaU4ycl9RRRAB,Best fried chicken !!
ChZDSUhNMG9nS0VJQ0FnSUN4dUxUMkl3EAE,Whatever how many reviews They 🤷‍♀️ don't care😒 …
ChZDSUhNMG9nS0VJQ0FnSUN4Nk5qell3EAE,"The French fries are as thin as potato shreds, and the medium cup of cola is half a cup of ice. I ordered green tea before, and the green tea at his house tastes like boiled water. Dogs don’t eat without a discount, the same price is far inferior to hungryjacks"
ChdDSUhNMG9nS0VJQ0FnSURSd18ySzVBRRAB,"How can a ""fast food restaurant"" take 30 minutes to get together a burger and some fries? Every time. If I'm waiting 30 mins then I expect some gourmet food, not McDonald's garbage. The food is phoned in, the customer service is non-existant, if they're not fast either then what's the point of them anymore?"
ChdDSUhNMG9nS0VJQ0FnSURSdHNlSDd3RRAB,No items for vegetarians 🤔 …
ChdDSUhNMG9nS0VJQ0FnSURSc3VyUjRnRRAB,"Always a lovely place for my pickup experiences through the MyMacca's app. A two in one location for McDonalds and McCafe.  Ordering can be done via app, over the counter or with the touch screens. There is a consistent crowd throughout the day but hygeine and service quality is mantained. Staff are always moving and working and the lady who served me was extremely friendly.  Lots of seating places, there's also a second floor accessible via stairs."
ChdDSUhNMG9nS0VJQ0FnSURSd3NIWGl3RRAB,I had ordered iced latte without sugar but they gave me with sugar. The whole place wasn't clean but I think it's always been like this.
ChdDSUhNMG9nS0VJQ0FnSURSN043Ty1nRRAB,Just too expensive for the quality and taste of the food. Why’s maccas one of the more expensive FF options for the quality  and quantity of the food they serve? Really don’t get their aim anymore. The gourme Creations option they came out with seemed to be marketing their higher quality food products but these days I honestly find their top tier burgers to not really be that much nicer. Like the meat namely isn’t anywhere as good as they claim it to be. Beef in particular so I tend to stick to the chicken. Just my opinion. Maybe maccas went through a phase of decency whereas in more recent times it may have lapsed in overall hardiness and quality
ChdDSUhNMG9nS0VJQ0FnSURSbUpUTjN3RRAB,Cheeseburger was dry. Ordered a second one and got given NORMAL ONIONS? I was so confused and it made it so gross.
ChZDSUhNMG9nS0VJQ0FnSUNSbThleER3EAE,"Ordered delivery from the app. The eta keeps being pushed back and back until an hour later, I phoned them, only to be told the restaurant never received the order. So now I lost over 40 bucks and according to the lady on the phone, I’ll need to starve because no food will ever come my way. This is a scam!"
ChdDSUhNMG9nS0VJQ0FnSUNSbmZTZDRRRRAB,"Asked for extra onion, pickles and mustard on my burger. Got no onion, no pickles and no mustard.. it was just tomato sauce on a bun"
ChZDSUhNMG9nS0VJQ0FnSUNSdGMzYkx3EAE,Highly recommended
ChdDSUhNMG9nS0VJQ0FnSUNScGRYcXNBRRAB,"15 mins for a hamburger and mcbites, at any other store they'd have taken 2-5 mins, even complex orders at peak times are quicker, staff slower than any McDonald's I've ever seen. bites were 1/4 burning hot, 3/4 freezing cold. staff yelling the same stuff like a game of breakout, walking slower than old people, most people waited the same time for me even for coffee. advertising signs outdated. store messy. pigeons around. staff going in and out of manager's office for nothing. insane. not on. even the worst in the uk have been better, total joke for the 2nd store on Elizabeth street of all places when the one for flinders gets needless bad rap? at least your food is quick and workers care compared to this one. not on"
ChdDSUhNMG9nS0VJQ0FnSUNSaHBEXzNnRRAB,This McDonals has plenty of shaded outdoor seating and tables just off Elizabeth Street.  Great if you need such facility.
ChZDSUhNMG9nS0VJQ0FnSUNSa3RuX0pnEAE,Is there is halal sandwiches
ChdDSUhNMG9nS0VJQ0FnSURoNF9UUjBRRRAB,"While waiting in line for my meal today, it took me a second time to hear that it was my order number because of the crowd and this shop assistant's accent. But still wasn't sure because the shop was so noisy. So I asked if it was number 160. He threw my food away and left without waiting for me to finish my question. As a result, the food bag was broken and the food fell out. I don't know if this employee was just rude and uncultured or racist."
ChdDSUhNMG9nS0VJQ0FnSUNSLUp5d3VBRRAB,More cleaning up needs to happen
ChdDSUhNMG9nS0VJQ0FnSUNlaDd5T3dBRRAB,Delicious foods!
ChdDSUhNMG9nS0VJQ0FnSUN4c09uajdBRRAB,Great comfort food
ChZDSUhNMG9nS0VJQ0FnSURSMzRheEtnEAE,It was a very satisfying meal. We really enjoyed the Chef Special Combo C 👍🏻🤤🙏🏻😄
ChRDSUhNMG9nS0VJQ0FnSURSNzd0TxAB,"Nice place, food and service. This place represents how good Indonesian cuisines are."
ChdDSUhNMG9nS0VJQ0FnSURSNzVuTGxRRRAB,Exceptional Nasi Goreng Ayam. On a cold Melbourne night starting to rain I dropped in for a place to shelter and something to eat to warm me up. It was the best nasi goreng I have ever had. The happy vibrant staff and the authentic surrounds made the night and meal just so good. Recommend 100% for lovers of Indonesian food.
ChZDSUhNMG9nS0VJQ0FnSUNSLWNLbEV3EAE,Top 5 Best indo restaurant in melb for sure
ChZDSUhNMG9nS0VJQ0FnSURSamRQOElnEAE,big portions and tasty indonesian meal
ChZDSUhNMG9nS0VJQ0FnSURSMmZ1b0J3EAE,Really nice! Great service!
ChZDSUhNMG9nS0VJQ0FnSURSb2ZYR2VREAE,This place used to do really good daging kikil balado. They haven't done it in over a year now and have lost my business since 😔 will come back if they decide to bring the dish back. …
ChdDSUhNMG9nS0VJQ0FnSURSanJUSDhRRRAB,One of the best Indonesian food i had 👌👌👌
ChZDSUhNMG9nS0VJQ0FnSURSOXBQNmFnEAE,Best indonesian food in Melbourne !
ChdDSUhNMG9nS0VJQ0FnSURSOW9Mb2d3RRAB,One my top 3 indonesian in Melbourne!
ChdDSUhNMG9nS0VJQ0FnSURJODUySHhRRRAB,Iga sapi bakar/ bbq beef ribs is fantastic.
ChZDSUhNMG9nS0VJQ0FnSURSeHBmOUFnEAE,"One of the best placed for Indonesian food in Melbourne. Very tasty food. Staff is friendly and courteous. Being vegetarians, we had a few options to select from and the vegetarian nasi goreng and the tempeh /soya stuffed with vegetables was really tasty 🌹"
ChZDSUhNMG9nS0VJQ0FnSURSMnJTMEV3EAE,Ordered the sambal ijo chicken w rice. Super tasty and spicy. Beware 😋
ChdDSUhNMG9nS0VJQ0FnSURSbXJuWXBnRRAB,"First, try the crispy tempe tofu. Very delicious! It's really tofu and tempeh that taste like spices, the sambal is really Indonesian too. Second, try the lonsay. Just arrived, the smell is really tempting, really smells like lonsay that just finished cooking. Maybe if you add crackers it will be more perfect. Overall, the Indonesian tongue, especially Sumatra, is really approved :')  Drink tea, and it's also delicious. Mbaknya also snappy and friendly. Tbh, I hope to open a branch in Sydney too, even though in Sydney there are already a lot of Indo restaurants too, but this is different, especially the tofu and tempeh. Will be missed and will come again if you visit melb :')"
ChZDSUhNMG9nS0VJQ0FnSURSb3JUR0ZREAE,"Lunch on Friday, 21st April 2023: Selamat Hari Raya Aidil Fitri. The Basa Fish Curry is absolutely delicious. Friendly service with a smile. Amazing aroma of Indonesian cooking as you walk in. What a great find. Highly recommended."
